Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
BGC0000039.1.region001	BGC0000098.1.region001	0.21557168662548065	0.615327775478363	1.0	0.7163530588150024	1.0	0.28364697098731995	0.0	14	0	T1PKS - T1PKS	T1PKS
BGC0001257.1.region001	BGC0001906.1.region001	0.20735709369182587	0.6282827854156494	0.4117647111415863	0.9129202365875244	0.4117647111415863	0.08707976341247559	0.0	8	0	T1PKS - T1PKS	T1PKS
BGC0000084.1.region001	BGC0001670.1.region001	0.18834243714809418	0.6587880253791809	0.8695651888847351	0.797457218170166	0.7142857313156128	0.2025427669286728	0.0	113	0	T1PKS - T1PKS	T1PKS
BGC0000059.1.region001	BGC0002032.1.region001	0.15687991678714752	0.7108514904975891	0.9047619104385376	0.82750004529953	0.7586206793785095	0.17249992489814758	0.0	110	0	T1PKS - T1PKS	T1PKS
BGC0000097.1.region001	BGC0001349.1.region001	0.2576260566711426	0.5511190295219421	0.7727272510528564	0.7340673208236694	0.7241379022598267	0.26593267917633057	0.0	77	0	T1PKS - T1PKS	T1PKS
BGC0000062.1.region001	BGC0000063.1.region001	0.09971839934587479	0.8105069398880005	0.9090909361839294	0.8973957300186157	0.9130434989929199	0.10260429978370667	0.0	23	0	T1PKS - T1PKS	T1PKS
BGC0000035.1.region001	BGC0000047.1.region001	0.12406600266695023	0.7672603726387024	0.9629629850387573	0.8496694564819336	0.9166666865348816	0.15033051371574402	0.0	76	0	T1PKS - T1PKS	T1PKS
BGC0000118.1.region001	BGC0000119.1.region001	0.017284365370869637	0.9657300114631653	1.0	0.9772574305534363	1.0	0.022742584347724915	0.0	42	0	T1PKS.arylpolyene.PKS-like - T1PKS.arylpolyene.PKS-like	T1PKS.arylpolyene.PKS-like
BGC0001649.1.region001	BGC0001916.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	61	0	T1PKS - T1PKS	T1PKS
BGC0000004.1.region001	BGC0000008.1.region001	0.02412339299917221	0.9523351788520813	1.0	0.9682586789131165	1.0	0.03174130618572235	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0001257.1.region001	BGC0001258.1.region001	0.27629217505455017	0.5237529873847961	1.0	0.6364576816558838	1.0	0.3635423481464386	0.0	8	0	T1PKS - T1PKS	T1PKS
BGC0001770.1.region001	BGC0001908.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	94	0	T1PKS - T1PKS	T1PKS
BGC0000076.1.region001	BGC0000077.1.region001	0.0003341672127135098	0.9993317723274231	1.0	0.9995602965354919	1.0	0.0004396936856210232	0.0	23	0	T1PKS - T1PKS	T1PKS
BGC0000006.1.region001	BGC0000008.1.region001	0.002738002920523286	0.994531512260437	1.0	0.9963973760604858	1.0	0.003602635348215699	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0001296.1.region001	BGC0001433.1.region001	0.186674103140831	0.6614990234375	0.9473684430122375	0.7708647847175598	0.9523809552192688	0.22913523018360138	0.0	53	0	T1PKS - T1PKS	T1PKS
BGC0001662.1.region001	BGC0001932.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	208	0	T1PKS - T1PKS	T1PKS
BGC0000007.1.region001	BGC0000008.1.region001	0.028952820226550102	0.9429326057434082	1.0	0.9619041681289673	1.0	0.03809581696987152	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0001784.1.region001	BGC0001939.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	88	0	T1PKS - T1PKS	T1PKS
BGC0000047.1.region001	BGC0001396.1.region001	0.1176791787147522	0.7784900665283203	0.9629629850387573	0.8587251901626587	0.8918918967247009	0.1412748247385025	0.0	82	0	T1PKS - T1PKS	T1PKS
BGC0001812.1.region001	BGC0001830.1.region001	0.27372461557388306	0.5274759531021118	0.75	0.7243995666503906	0.5365853905677795	0.275600403547287	0.0	72	0	T1PKS - T1PKS	T1PKS
BGC0001004.1.region001	BGC0001183.1.region001	0.11560864001512527	0.7821480631828308	0.9512194991111755	0.8670825362205505	0.8070175647735596	0.13291747868061066	0.0	127	0	T1PKS.oligosaccharide - T1PKS.oligosaccharide.NRPS-like.T3PKS.NRPS	
BGC0000004.1.region001	BGC0000007.1.region001	0.047536708414554596	0.9071863293647766	1.0	0.9374517202377319	1.0	0.06254830211400986	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0000115.1.region001	BGC0000116.1.region001	0.29799884557724	0.4928056001663208	0.75	0.689711332321167	0.6410256624221802	0.3102886378765106	0.0	158	0	T1PKS - T1PKS	T1PKS
BGC0000115.1.region001	BGC0001709.1.region001	0.12573353946208954	0.7643418312072754	0.9090909361839294	0.8626918196678162	0.931034505367279	0.13730821013450623	0.0	148	0	T1PKS - T1PKS	T1PKS
BGC0000091.1.region001	BGC0001063.1.region001	0.2732641398906708	0.5281450152397156	0.9200000166893005	0.6671085953712463	0.8666666746139526	0.33289143443107605	0.0	36	0	NRPS-like.T1PKS.prodigiosin - NRPS-like.T1PKS.prodigiosin	NRPS-like.T1PKS.prodigiosin
BGC0000087.1.region001	BGC0001648.1.region001	0.21764029562473297	0.6120867133140564	0.7407407164573669	0.7959898710250854	0.7222222089767456	0.20401012897491455	0.0	105	0	T1PKS - T1PKS	T1PKS
BGC0001378.1.region001	BGC0001804.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	39	0	T1PKS - T1PKS	T1PKS
BGC0000006.1.region001	BGC0000009.1.region001	0.10527079552412033	0.8005403280258179	0.9411764740943909	0.8826687932014465	0.8421052694320679	0.11733121424913406	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0000035.1.region001	BGC0001396.1.region001	0.17080095410346985	0.6875710487365723	0.8620689511299133	0.8211103677749634	0.7749999761581421	0.17888963222503662	0.0	79	0	T1PKS - T1PKS	T1PKS
BGC0000113.1.region001	BGC0002033.1.region001	0.2359665483236313	0.5837470889091492	1.0	0.6895176768302917	1.0	0.31048229336738586	0.0	57	0	T1PKS - T1PKS.oligosaccharide	
BGC0001541.1.region001	BGC0001542.1.region001	0.2384948432445526	0.5798900723457336	1.0	0.691125214099884	0.8125	0.30887481570243835	0.0	17	0	T1PKS - T1PKS	T1PKS
BGC0001452.1.region001	BGC0001522.1.region001	0.021824205294251442	0.9568278789520264	1.0	0.9712839126586914	1.0	0.028716061264276505	0.0	111	0	T1PKS.oligosaccharide - T1PKS.oligosaccharide	T1PKS.oligosaccharide
BGC0000096.1.region001	BGC0002033.1.region001	0.28542912006378174	0.5106115341186523	0.6818181872367859	0.7249993085861206	0.6785714030265808	0.2750007212162018	0.0	67	0	T1PKS - T1PKS.oligosaccharide	
BGC0000004.1.region001	BGC0000006.1.region001	0.023114357143640518	0.9543055891990662	1.0	0.9695863723754883	1.0	0.03041362762451172	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0000096.1.region001	BGC0001931.1.region001	0.2641475796699524	0.5414787530899048	0.692307710647583	0.7515681385993958	0.6176470518112183	0.24843187630176544	0.0	71	0	T1PKS - T1PKS.oligosaccharide	
BGC0000008.1.region001	BGC0000009.1.region001	0.10590066015720367	0.7994136214256287	0.9411764740943909	0.8818399906158447	0.8421052694320679	0.11815998703241348	0.0	20	0	T1PKS - T1PKS	T1PKS
BGC0001264.1.region001	BGC0001280.1.region001	1.734723475976807e-17	1.0	1.0	1.0	1.0	0.0	0.0	15	0	T1PKS - T1PKS	T1PKS
BGC0001523.1.region001	BGC0001700.1.region001	0.27720147371292114	0.5224376916885376	0.6666666865348816	0.7410403490066528	0.6470588445663452	0.2589596211910248	0.0	145	0	T1PKS - T1PKS	T1PKS
BGC0001877.1.region001	BGC0001877.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000056.1.region001	BGC0000056.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000129.1.region001	BGC0000129.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001708.1.region001	BGC0001708.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001159.1.region001	BGC0001159.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000028.1.region001	BGC0000028.1.region001	0	1	1	1	1	0	0	1	1		
BGC0002010.1.region001	BGC0002010.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000114.1.region001	BGC0000114.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000082.1.region001	BGC0000082.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001504.1.region001	BGC0001504.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001749.1.region001	BGC0001749.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001907.1.region001	BGC0001907.1.region001	0	1	1	1	1	0	0	1	1		
c00038_NODE_38...region001	c00038_NODE_38...region001	0	1	1	1	1	0	0	1	1		
BGC0000058.1.region001	BGC0000058.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000109.1.region001	BGC0000109.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000043.1.region001	BGC0000043.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001298.1.region001	BGC0001298.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001489.1.region001	BGC0001489.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001067.1.region001	BGC0001067.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001403.1.region001	BGC0001403.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001446.1.region001	BGC0001446.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001194.1.region001	BGC0001194.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000037.1.region001	BGC0000037.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001254.1.region001	BGC0001254.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001874.1.region001	BGC0001874.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001072.1.region001	BGC0001072.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000124.1.region001	BGC0000124.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000112.1.region001	BGC0000112.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000032.1.region001	BGC0000032.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001597.1.region001	BGC0001597.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001038.1.region001	BGC0001038.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000134.1.region001	BGC0000134.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000153.1.region001	BGC0000153.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001276.1.region001	BGC0001276.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000001.1.region001	BGC0000001.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000079.1.region001	BGC0000079.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001245.1.region001	BGC0001245.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000133.1.region001	BGC0000133.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000117.1.region001	BGC0000117.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001305.1.region001	BGC0001305.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001495.1.region001	BGC0001495.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001275.1.region001	BGC0001275.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000684.1.region001	BGC0000684.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000048.1.region001	BGC0000048.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000156.1.region001	BGC0000156.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000080.1.region001	BGC0000080.1.region001	0	1	1	1	1	0	0	1	1		
c00058_NZ_JAEC...region001	c00058_NZ_JAEC...region001	0	1	1	1	1	0	0	1	1		
BGC0000013.1.region001	BGC0000013.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000023.1.region001	BGC0000023.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001246.1.region001	BGC0001246.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000154.1.region001	BGC0000154.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000003.1.region001	BGC0000003.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001205.1.region001	BGC0001205.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001729.1.region001	BGC0001729.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001373.1.region001	BGC0001373.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000682.1.region001	BGC0000682.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001742.1.region001	BGC0001742.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001913.1.region001	BGC0001913.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000152.1.region001	BGC0000152.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000093.1.region002	BGC0000093.1.region002	0	1	1	1	1	0	0	1	1		
BGC0000159.1.region001	BGC0000159.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000045.1.region001	BGC0000045.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001265.1.region001	BGC0001265.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001773.1.region001	BGC0001773.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001606.1.region001	BGC0001606.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000046.1.region001	BGC0000046.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001130.1.region001	BGC0001130.1.region001	0	1	1	1	1	0	0	1	1		
main-chr.region006	main-chr.region006	0	1	1	1	1	0	0	1	1		
BGC0000078.1.region001	BGC0000078.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000069.1.region001	BGC0000069.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000021.1.region001	BGC0000021.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000162.1.region001	BGC0000162.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000093.1.region001	BGC0000093.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001035.1.region001	BGC0001035.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001266.1.region001	BGC0001266.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001060.1.region001	BGC0001060.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001169.1.region001	BGC0001169.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000167.1.region001	BGC0000167.1.region001	0	1	1	1	1	0	0	1	1		
chrpls1.region006	chrpls1.region006	0	1	1	1	1	0	0	1	1		
BGC0001620.1.region001	BGC0001620.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001447.1.region001	BGC0001447.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000127.1.region001	BGC0000127.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001124.1.region001	BGC0001124.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000986.1.region001	BGC0000986.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001827.1.region001	BGC0001827.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000070.1.region001	BGC0000070.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001340.1.region001	BGC0001340.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000057.1.region001	BGC0000057.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001694.1.region001	BGC0001694.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000141.1.region001	BGC0000141.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000110.1.region001	BGC0000110.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001899.1.region001	BGC0001899.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000027.1.region001	BGC0000027.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000072.1.region001	BGC0000072.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001056.1.region001	BGC0001056.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000002.1.region001	BGC0000002.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000060.1.region001	BGC0000060.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001339.1.region001	BGC0001339.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000105.1.region001	BGC0000105.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001865.1.region001	BGC0001865.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001763.1.region001	BGC0001763.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001435.1.region001	BGC0001435.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000030.1.region001	BGC0000030.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000073.1.region001	BGC0000073.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000103.1.region001	BGC0000103.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000147.1.region001	BGC0000147.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001886.1.region001	BGC0001886.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001338.1.region001	BGC0001338.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000120.1.region001	BGC0000120.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000038.1.region001	BGC0000038.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000053.1.region001	BGC0000053.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001578.1.region001	BGC0001578.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001697.1.region001	BGC0001697.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001405.1.region001	BGC0001405.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001303.1.region001	BGC0001303.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001583.1.region001	BGC0001583.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000102.1.region001	BGC0000102.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000024.1.region001	BGC0000024.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000142.1.region001	BGC0000142.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000099.1.region001	BGC0000099.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000149.1.region001	BGC0000149.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000094.1.region001	BGC0000094.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001200.1.region001	BGC0001200.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000992.1.region001	BGC0000992.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000085.1.region001	BGC0000085.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000143.1.region001	BGC0000143.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000041.1.region001	BGC0000041.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001492.1.region001	BGC0001492.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001172.1.region001	BGC0001172.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000012.1.region001	BGC0000012.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000018.1.region001	BGC0000018.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000107.1.region001	BGC0000107.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001141.1.region001	BGC0001141.1.region001	0	1	1	1	1	0	0	1	1		
chrpls1.region005	chrpls1.region005	0	1	1	1	1	0	0	1	1		
BGC0001926.1.region001	BGC0001926.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000257.1.region001	BGC0000257.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000068.1.region001	BGC0000068.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001143.1.region001	BGC0001143.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001998.1.region001	BGC0001998.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000050.1.region001	BGC0000050.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001281.1.region001	BGC0001281.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001988.1.region001	BGC0001988.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000040.1.region001	BGC0000040.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000161.1.region001	BGC0000161.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001892.1.region001	BGC0001892.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000146.1.region001	BGC0000146.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001199.1.region001	BGC0001199.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000052.1.region001	BGC0000052.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000135.1.region001	BGC0000135.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001242.1.region001	BGC0001242.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001244.1.region001	BGC0001244.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001252.1.region001	BGC0001252.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001944.1.region001	BGC0001944.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000151.1.region001	BGC0000151.1.region001	0	1	1	1	1	0	0	1	1		
c00063_NODE_57...region001	c00063_NODE_57...region001	0	1	1	1	1	0	0	1	1		
BGC0000977.1.region001	BGC0000977.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000111.1.region001	BGC0000111.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001046.1.region001	BGC0001046.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001068.1.region001	BGC0001068.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000126.1.region001	BGC0000126.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001404.1.region001	BGC0001404.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000144.1.region001	BGC0000144.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000164.1.region001	BGC0000164.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000163.1.region001	BGC0000163.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000081.1.region001	BGC0000081.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000033.1.region001	BGC0000033.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000128.1.region001	BGC0000128.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001204.1.region001	BGC0001204.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001293.1.region001	BGC0001293.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000467.1.region001	BGC0000467.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001118.1.region001	BGC0001118.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001755.1.region001	BGC0001755.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000121.1.region001	BGC0000121.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001954.1.region001	BGC0001954.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000160.1.region001	BGC0000160.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001619.1.region001	BGC0001619.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000088.1.region001	BGC0000088.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000170.1.region001	BGC0000170.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001909.1.region001	BGC0001909.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000864.1.region001	BGC0000864.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001653.1.region001	BGC0001653.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000026.1.region001	BGC0000026.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001400.1.region001	BGC0001400.1.region001	0	1	1	1	1	0	0	1	1		
chrpls3.region002	chrpls3.region002	0	1	1	1	1	0	0	1	1		
BGC0000104.1.region001	BGC0000104.1.region001	0	1	1	1	1	0	0	1	1		
BGC0001508.1.region001	BGC0001508.1.region001	0	1	1	1	1	0	0	1	1		
